#"Step","Potential Energy (kJ/mole)","Temperature (K)"
810000,0.0,206.68300360131596
815000,0.0,330.27158104743415
820000,0.0,206.37329302808342
825000,0.0,67.80796909740685
830000,0.0,442.73073385685973
835000,0.0,96.57532505503791
840000,0.0,413.4885355872097
845000,0.0,508.6008644430392
850000,0.0,91.68585932862881
855000,0.0,614.2663060907053
860000,0.0,326.0202923618499
865000,0.0,62.365493118766956
870000,0.0,238.90861312137727
875000,0.0,65.38042004342198
880000,0.0,47.174668684526296
885000,0.0,135.49896740750984
890000,0.0,685.1732482596129
895000,0.0,406.544375661008
900000,0.0,244.11757112990395
905000,0.0,395.845776105746
910000,0.0,248.76463876256886
915000,0.0,436.3817918173445
920000,0.0,86.64335906990128
925000,0.0,190.41852741908986
930000,0.0,183.53018120848023
935000,0.0,331.87926636479034
940000,0.0,251.95413712175107
945000,0.0,584.1796591388952
950000,0.0,667.350855841814
955000,0.0,95.75394249059289
960000,0.0,18.149092909147903
965000,0.0,237.67804839439782
970000,0.0,33.799487576412005
975000,0.0,247.09575858575263
980000,0.0,187.66064373654368
985000,0.0,184.70301811384942
990000,0.0,185.111665611879
995000,0.0,209.12931370928234
1000000,0.0,89.97529167680104
1005000,0.0,220.67146684800377
1010000,0.0,496.4230366057282
1015000,0.0,1177.1120064318059
1020000,0.0,449.1642711214129
1025000,0.0,113.68133703224261
1030000,0.0,580.1936897750101
1035000,0.0,152.21404940121755
1040000,0.0,341.56004973715204
1045000,0.0,433.0500496596413
1050000,0.0,64.84562513008467
1055000,0.0,110.85221502079104
1060000,0.0,851.2747011675456
1065000,0.0,206.2152416818739
1070000,0.0,355.2096615117543
1075000,0.0,319.11386097462764
1080000,0.0,5.243181546986956
1085000,0.0,145.80113742018654
1090000,0.0,332.4605824704886
1095000,0.0,385.9643740053133
1100000,0.0,207.07885753391022
1105000,0.0,528.7776640227714
1110000,0.0,853.794509748403
1115000,0.0,279.3026188013959
1120000,0.0,284.648891987411
1125000,0.0,567.0222137494651
1130000,0.0,161.18461382704714
1135000,0.0,282.51210642202733
1140000,0.0,144.4266719380152
1145000,0.0,709.8533987409127
1150000,0.0,349.71864774286115
1155000,0.0,386.0161640426544
1160000,0.0,577.3229227689965
1165000,0.0,271.31812790120404
1170000,0.0,296.91392646441017
1175000,0.0,136.17290656618428
1180000,0.0,89.37075094349052
1185000,0.0,478.7415785537025
1190000,0.0,504.77113261463825
1195000,0.0,186.14602804951372
1200000,0.0,155.9693590757239
1205000,0.0,16.478429072132094
1210000,0.0,771.5650211341133
1215000,0.0,136.38234032434562
1220000,0.0,181.48154460897305
1225000,0.0,386.8467247975147
1230000,0.0,57.80168943790029
1235000,0.0,235.7585653282637
1240000,0.0,458.5321977300109
1245000,0.0,718.6710079025545
1250000,0.0,395.5092473755246
