#"Step","Potential Energy (kJ/mole)","Temperature (K)"
680000,0.0,80.56476045738974
685000,0.0,109.32375507959162
690000,0.0,312.5591351516399
695000,0.0,136.27394378932917
700000,0.0,846.9462830108757
705000,0.0,559.7174135744782
710000,0.0,465.9033779422932
715000,0.0,401.298763247113
720000,0.0,93.68387166959467
725000,0.0,359.9585650475905
730000,0.0,196.72506341379335
735000,0.0,386.4067087317375
740000,0.0,54.50470909719747
745000,0.0,133.4611629265635
750000,0.0,384.6475914856544
755000,0.0,250.556483157876
760000,0.0,203.46825824179845
765000,0.0,178.23781777130156
770000,0.0,258.9333306057241
775000,0.0,740.0813298319583
780000,0.0,7.170632318258239
785000,0.0,136.6832475467986
790000,0.0,153.95191852487588
795000,0.0,140.79077648333748
800000,0.0,172.33976012396943
805000,0.0,381.47876593466657
810000,0.0,134.84857277467484
815000,0.0,387.2076024194222
820000,0.0,224.18828273860953
825000,0.0,64.41626955160118
830000,0.0,59.111928706711566
835000,0.0,249.73509375960705
840000,0.0,158.54297297887257
845000,0.0,115.2633276083881
850000,0.0,354.36524189425796
855000,0.0,276.87254983715064
860000,0.0,176.19320730163605
865000,0.0,324.4760063774022
870000,0.0,44.107615246653154
875000,0.0,158.15132732026515
880000,0.0,166.97934339928497
885000,0.0,96.0461572984407
890000,0.0,126.46041433884331
895000,0.0,112.09146396454233
900000,0.0,145.6476951587139
905000,0.0,38.196796130622246
910000,0.0,725.0743012072473
915000,0.0,137.98206663663174
920000,0.0,101.11744708282286
925000,0.0,773.4838118225333
930000,0.0,92.97020872214966
935000,0.0,121.09919672839843
940000,0.0,65.13198271900693
945000,0.0,1360.5121363393414
950000,0.0,1114.5596677333267
955000,0.0,154.39682161941386
960000,0.0,423.0474338682073
965000,0.0,568.6164432086058
970000,0.0,444.2342928268926
975000,0.0,452.5668070673285
980000,0.0,357.9227587515164
985000,0.0,83.56700186694692
990000,0.0,342.0886702603946
995000,0.0,279.60415401340657
1000000,0.0,166.48494967800323
1005000,0.0,79.18430235342781
1010000,0.0,79.60858941347641
1015000,0.0,432.8372294055116
1020000,0.0,493.2020503153267
1025000,0.0,91.90105117637658
1030000,0.0,102.63177356588903
1035000,0.0,203.4987433751396
1040000,0.0,398.5095008330281
1045000,0.0,253.67397230624934
1050000,0.0,247.5374364480458
1055000,0.0,240.17954302641877
1060000,0.0,184.86449048111731
1065000,0.0,29.13422055472008
1070000,0.0,286.8554389006468
1075000,0.0,185.28971611444183
1080000,0.0,262.0494276890295
1085000,0.0,303.60055252266363
1090000,0.0,130.51399926107734
1095000,0.0,146.42384727155368
1100000,0.0,6.090509728582211
1105000,0.0,433.9975201140641
1110000,0.0,248.89574593554138
1115000,0.0,62.76747516970528
1120000,0.0,228.47552040889812
1125000,0.0,284.2081389231135
1130000,0.0,485.13671752202356
1135000,0.0,207.61326350941715
1140000,0.0,328.84136502403175
1145000,0.0,148.4712117424921
1150000,0.0,89.41629424224587
1155000,0.0,274.8580232375815
1160000,0.0,387.00922267729794
1165000,0.0,337.8889403198393
1170000,0.0,54.56024637576401
1175000,0.0,136.7076101866396
1180000,0.0,258.58215933071375
1185000,0.0,176.17839430130235
1190000,0.0,85.84286094229027
1195000,0.0,210.63145214751177
1200000,0.0,364.66918591664177
1205000,0.0,633.0557360579938
1210000,0.0,90.99976221179737
1215000,0.0,109.13424050976022
1220000,0.0,139.16791116636324
1225000,0.0,443.30933619724703
1230000,0.0,409.8076549513455
1235000,0.0,350.4005192037729
1240000,0.0,96.49760139673396
1245000,0.0,442.1609234054159
1250000,0.0,217.31881654806344
