#"Step","Potential Energy (kJ/mole)","Temperature (K)"
910000,0.0,349.95837442384544
915000,0.0,390.3574996987381
920000,0.0,176.83278611873203
925000,0.0,608.2590345579852
930000,0.0,271.4292652990251
935000,0.0,210.468398953113
940000,0.0,120.86136154243647
945000,0.0,141.25901156538913
950000,0.0,287.81728113360174
955000,0.0,297.837080769409
960000,0.0,349.9034676966921
965000,0.0,187.8332593853101
970000,0.0,409.12335044357457
975000,0.0,347.0507672752045
980000,0.0,306.57456198150743
985000,0.0,798.0280323112746
990000,0.0,394.7920114902537
995000,0.0,180.74655294563152
1000000,0.0,29.517695609517013
1005000,0.0,299.2959435188419
1010000,0.0,58.58525991198095
1015000,0.0,40.4141081593618
1020000,0.0,42.146607345347114
1025000,0.0,162.93868904581794
1030000,0.0,299.9695679309077
1035000,0.0,309.2171817770172
1040000,0.0,550.311332696745
1045000,0.0,492.39692299903226
1050000,0.0,19.714759114487393
1055000,0.0,85.56943862295067
1060000,0.0,34.421138302947384
1065000,0.0,385.4258112485148
1070000,0.0,1311.2950501296332
1075000,0.0,27.295333511683765
1080000,0.0,281.15831824745084
1085000,0.0,308.4697259048688
1090000,0.0,271.1203637021808
1095000,0.0,326.0083456788981
1100000,0.0,149.33201472031894
1105000,0.0,372.21269204339444
1110000,0.0,96.35835196949003
1115000,0.0,53.72256231453272
1120000,0.0,127.68939622036731
1125000,0.0,127.96086567664986
1130000,0.0,434.2363155568182
1135000,0.0,224.93926297510944
1140000,0.0,947.3437919011552
1145000,0.0,794.6890873335943
1150000,0.0,473.707196747666
1155000,0.0,369.26643592229635
1160000,0.0,72.01883977172271
1165000,0.0,788.7377289056848
1170000,0.0,367.2733025084892
1175000,0.0,128.47346487081347
1180000,0.0,121.04275999993365
1185000,0.0,173.7105221383145
1190000,0.0,443.10252251190417
1195000,0.0,240.33454013228854
1200000,0.0,557.2319398562779
1205000,0.0,749.083752273125
1210000,0.0,93.69726994008693
1215000,0.0,146.26544479213652
1220000,0.0,124.56176433160881
1225000,0.0,164.77366296478624
1230000,0.0,475.1810203245115
1235000,0.0,61.27774854343556
1240000,0.0,796.576446755078
1245000,0.0,333.74133276349363
1250000,0.0,97.73218449624414
