#"Step","Potential Energy (kJ/mole)","Temperature (K)"
360000,-393624.8856815107,300.0428310884974
365000,-393665.2320220659,297.0243790811169
370000,-393670.33524169074,302.98521079193694
375000,-393570.2446361999,299.56920271619856
380000,-393392.45118385507,316.37612111233636
385000,-393584.0128523253,315.01440610164144
390000,-393504.2348876493,311.3723868794155
395000,-393602.384363016,312.0747834365734
400000,-393370.0569644543,300.70030486642196
405000,-393540.62299784494,298.3887949563678
410000,-393404.8241319539,318.2124801913628
415000,-393462.4211684804,312.517202370605
420000,-393060.10581387975,309.6701354323375
425000,-393450.1658191716,308.68901468446694
430000,-393593.20536155143,313.4373128769081
435000,-393600.2235130676,296.15159182126183
440000,-393450.27524109714,300.55923089466296
445000,-393338.5581199105,306.94339501291614
450000,-393854.8947171872,305.2355294320661
455000,-393588.7467656055,301.81034308207967
460000,-393536.45142785215,298.492189249367
465000,-393660.1783906438,309.0203668387298
470000,-393777.06959883816,312.0047408371505
475000,-393591.2039375309,305.1579779083182
480000,-393686.08299677377,304.15039419768794
485000,-393663.82925653434,309.9272239174851
490000,-393714.9295389541,306.48123491019055
495000,-393799.66792820743,306.3156190508518
500000,-393654.3499245262,302.396246801774
505000,-393638.1690352893,301.07059366733773
510000,-393955.8820573287,305.7984825640766
515000,-393590.0341785315,308.55745879770774
520000,-393818.9525360327,302.6039639527677
525000,-393828.53449407464,314.7645038836358
530000,-393867.3365112399,305.7738582789332
535000,-393829.21564659546,306.78905640644706
540000,-393586.0036577502,307.5625956314846
545000,-393764.78383908665,301.5766358592549
550000,-393804.9053224578,310.81570826197907
555000,-393701.1282313686,311.6546776748604
560000,-393797.1660771084,310.53632281030895
565000,-393770.14800512523,315.36035922313755
570000,-393840.03952360287,314.9539854034442
575000,-393624.26677647623,311.91933928923623
580000,-393736.8873563764,313.32857196491904
585000,-393959.73356058146,310.0981431763154
590000,-393684.734156788,303.85682294644056
595000,-394036.2817033401,303.9870143929023
600000,-393681.6318782076,313.33578463500635
605000,-393685.9794106173,305.1372175664609
610000,-393784.5113349655,308.836808415988
615000,-393640.86914138444,300.283014610667
620000,-393691.2402971635,308.75686775156163
625000,-393898.6307127299,309.65203433275553
630000,-394099.137232514,300.83595727191795
635000,-393811.855319582,311.44713507538955
640000,-393872.71546951705,315.31948526325334
645000,-393585.19926315476,313.5837042922331
650000,-393699.05871640734,304.9330333751239
655000,-393758.85478283686,311.07891670825046
660000,-393760.66131347785,302.94036508916304
665000,-393517.9798405375,307.0477293187237
670000,-393909.9125054085,302.1148491062256
675000,-393627.74767463224,302.4271268585453
680000,-393821.2440719445,302.887424942215
685000,-393722.55239239265,306.33994621603415
690000,-393773.9521895852,300.0093572636039
695000,-393595.3045213439,309.69146464930793
700000,-393779.6866874614,307.92101318127817
705000,-393988.57377211814,299.8239735996319
710000,-393695.90114693943,307.3959029802285
715000,-393790.41567804036,322.38883219459944
720000,-393949.70198886254,309.656823756803
725000,-393652.2557173273,295.91092961843225
730000,-393791.84884983033,315.8200623681731
735000,-393673.8943538493,307.03840447387546
740000,-393780.47440697293,309.6748847440061
745000,-393891.8819257163,306.36453149222706
750000,-394005.1175720701,303.8063265208434
755000,-393715.83711586054,305.33596633093117
760000,-393786.5301047019,303.4648536733736
765000,-393858.15150621196,309.2167112176524
770000,-393914.0548404404,305.2775113494243
775000,-393646.2426075102,303.7798489529565
780000,-393728.3301211427,305.67402971937787
785000,-393615.2182471966,304.88091010068825
790000,-393951.7522190327,296.9100928544377
795000,-393834.04775286047,307.0334709388351
800000,-393917.21425887453,298.96699729414024
805000,-393723.5235639832,312.96937063963827
810000,-393593.5003873614,303.65332371873797
815000,-394090.68108382844,303.3970299403999
820000,-393655.3207551443,303.7580179416864
825000,-393835.6438827821,298.0492601645498
830000,-393677.5449241381,313.7795413899137
835000,-394150.7708643727,308.1718391163728
840000,-393851.3740889466,307.7720228493375
845000,-393741.57495668076,300.3258705470921
850000,-393769.4810897993,308.12683717943236
855000,-393773.7852220703,309.92434360585077
860000,-393817.8459125748,294.24601443624323
865000,-393607.207193262,305.8707224204349
870000,-393991.37747714965,294.0878879065664
875000,-393579.5440045416,303.7958991355831
880000,-393804.3885609709,303.99448156978787
885000,-393688.4265791909,312.56975755717906
890000,-393669.6545314988,314.1151851243386
895000,-394002.10462914023,306.95592871906337
900000,-394051.2491163293,302.7393958666971
905000,-393731.0907374091,308.3164463756598
910000,-393695.52090204915,295.00038079703484
915000,-393932.79142703424,301.7915055496734
920000,-393804.456669044,304.70503013963935
925000,-393800.42021838046,305.14790726294694
930000,-393704.0604896567,300.0049428075797
935000,-393759.49182156986,298.9596016726762
940000,-394007.4540054323,302.5087085766192
945000,-393539.2790762307,308.12398830931045
950000,-394045.3539186617,302.95702752454036
955000,-393712.46591276553,300.39001800578234
960000,-393929.69523136877,313.5403943026064
965000,-393731.1520617168,298.25860209352373
970000,-393550.9009622754,310.273913134877
975000,-393813.5558982545,300.1797946750928
980000,-393669.7896033792,304.63958898346885
985000,-393985.1396186709,295.7435323631001
990000,-393738.53183947224,303.55074547390024
995000,-393959.98373768013,300.6593070919801
1000000,-393618.87726845156,307.9092525277361
1005000,-393936.89168565517,309.497681544053
1010000,-393773.60332028987,312.7056310603857
1015000,-393685.2330326307,312.9658262951354
1020000,-393618.9060181261,297.7333105617445
1025000,-393948.5631644573,312.9207659819455
1030000,-393810.6548350531,308.840458547559
1035000,-393840.94372799847,302.1468965955999
1040000,-393878.4219489271,309.24969768382414
1045000,-393795.5545569155,298.3574894735942
1050000,-393986.69608062797,307.0445669724212
1055000,-393671.81438536424,305.9768385258527
1060000,-393850.4668714034,309.84890361463636
1065000,-393815.0900705096,301.9566022163365
1070000,-393862.9840511322,306.99041744770125
1075000,-393840.11774229736,313.09050722025876
1080000,-393889.8271695045,296.041471447911
1085000,-393768.1947579533,304.71453519593643
1090000,-393474.79148074397,310.84972317290686
1095000,-393573.72982826346,302.9710616326418
1100000,-393862.49919430073,296.88120380035696
1105000,-393762.87677492335,303.8696330319246
1110000,-393919.8341921258,302.4383437458859
1115000,-393911.5020119326,302.5714758069216
1120000,-393673.55982966034,307.39906024281436
1125000,-393725.7892127887,312.52593444863066
1130000,-393991.91763156257,304.909204303843
1135000,-393681.4127448351,302.69472969239933
1140000,-393738.9415734911,311.1594260103099
1145000,-393745.4748589917,304.8503111405359
1150000,-393929.84439410735,306.0572159811272
1155000,-393959.33905903716,308.22118114876906
1160000,-393655.7198670337,304.74449698467356
1165000,-393684.2855564726,306.54549429867365
1170000,-393921.651213312,295.5001983538719
1175000,-393730.97612334794,313.0041974990751
1180000,-393867.72240456997,310.47302237821503
1185000,-393745.0815452165,312.34663934022336
1190000,-394041.2644140733,304.19451624017717
1195000,-393713.2638728894,301.1567375572228
1200000,-393989.694783895,298.2111982825224
1205000,-393875.0141697846,304.7155007501278
1210000,-393930.5684114295,303.520152469082
1215000,-393735.7414697977,307.36971758252514
1220000,-393630.58961795585,313.4775426868467
1225000,-394001.56413652375,299.3642132242912
1230000,-393683.1296241662,301.35049425692404
1235000,-394062.77981286193,305.20047869811873
1240000,-393898.89463645755,302.7762120440921
1245000,-393750.0150208096,309.0703185118892
1250000,-393850.8147487729,306.68229949068615
